timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,Load (N)
1600619853,1,1,0,0,1,7049.27978515625
1601021414,1,1,0,0,1,6751.82666015625
1601423006,1,1,0,0,1,7167.54443359375
1601824622,1,1,0,0,1,6977.6044921875
1602226212,1,1,0,0,1,6149.7529296875
1602627795,1,1,0,0,1,7554.591796875
1603029361,1,1,0,0,1,6837.83740234375
1603430979,1,1,0,0,1,7844.87744140625
1603832578,1,1,0,0,1,7024.193359375
1604234205,1,1,0,0,1,6877.2587890625
1604635795,1,1,0,0,1,7056.447265625
1605037406,1,1,0,0,1,6991.939453125
1605439022,1,1,0,0,1,6848.5888671875
1605840631,1,1,0,0,1,6690.90283203125
1606242192,1,1,0,0,1,6164.08837890625
1606643791,1,1,0,0,1,7120.95556640625
1607045404,1,1,0,0,1,7153.20947265625
1607447028,1,1,0,0,1,6694.486328125
1607848657,1,1,0,0,1,7780.36962890625
1608250258,1,1,0,0,1,7196.21435546875
1608651857,1,1,0,0,1,7464.99755859375
1609053468,1,1,0,0,1,7196.21435546875
1609455024,1,1,0,0,1,6672.98388671875
1609856595,1,1,0,0,1,6232.1796875
1610258194,1,1,0,0,1,7321.646484375
1610659792,1,1,0,0,1,7826.95849609375
1611061416,1,1,0,0,1,7905.80126953125
1611462984,1,1,0,0,1,7386.154296875
1611864595,1,1,0,0,1,7475.74853515625
1612266160,1,1,0,0,1,6504.54638671875
1612667783,1,1,0,0,1,7192.630859375
1613069377,1,1,0,0,1,6984.77197265625
1613470975,1,1,0,0,1,6948.93408203125
1613872595,1,1,0,0,1,6751.82666015625
1614274221,1,1,0,0,1,7203.38232421875
1614675830,1,1,0,0,1,6690.90283203125
1615077422,1,1,0,0,1,7278.64111328125
1615479027,1,1,0,0,1,6651.48095703125
1615880639,1,1,0,0,1,7479.33251953125
1616282249,1,1,0,0,1,6931.015625
1616683856,1,1,0,0,1,7052.86376953125
1617085458,1,1,0,0,1,7081.53369140625
1617487026,1,1,0,0,1,6909.5126953125
1617888635,1,1,0,0,1,7823.37451171875
1618290220,1,1,0,0,1,6866.50732421875
1618691787,1,1,0,0,1,6880.8427734375
1619093403,1,1,0,0,1,6773.32958984375
1619495010,1,1,0,0,1,7038.52880859375
1619896587,1,1,0,0,1,6934.59912109375
1620298196,1,1,0,0,1,6554.71923828125
1620699807,1,1,0,0,1,6103.1640625
1621101421,1,1,0,0,1,7210.5498046875
1621503028,1,1,0,0,1,7307.3115234375
1621904630,1,1,0,0,1,6791.248046875
1622306235,1,1,0,0,1,6364.779296875
1622707841,1,1,0,0,1,7389.73828125
1623109445,1,1,0,0,1,7418.408203125
1623511008,1,1,0,0,1,6902.34521484375
1623912628,1,1,0,0,1,6658.64892578125
1624314262,1,1,0,0,1,7085.11767578125
1624715886,1,1,0,0,1,6683.7353515625
1625117492,1,1,0,0,1,5852.2998046875
1625519092,1,1,0,0,1,6551.1357421875
1625920699,1,1,0,0,1,6995.5234375
1626322303,1,1,0,0,1,7518.75390625
1626723904,1,1,0,0,1,7389.73828125
1627125509,1,1,0,0,1,5927.55908203125
1627527122,1,1,0,0,1,7049.27978515625
1627928682,1,1,0,0,1,6515.2978515625
1628330306,1,1,0,0,1,6870.09130859375
1628731880,1,1,0,0,1,7680.02392578125
1629133482,1,1,0,0,1,7730.19677734375
1629535083,1,1,0,0,1,6845.0048828125
1629936685,1,1,0,0,1,7626.26708984375
1630338302,1,1,0,0,1,7034.94482421875
1630739909,1,1,0,0,1,7826.95849609375
1631141509,1,1,0,0,1,6475.87646484375
1631543133,1,1,0,0,1,6425.70361328125
1631944740,1,1,0,0,1,7877.13134765625
1632346347,1,1,0,0,1,7576.09423828125
1632747945,1,1,0,0,1,7361.06787109375
1633149511,1,1,0,0,1,6741.07568359375
1633551117,1,1,0,0,1,6751.82666015625
1633952683,1,1,0,0,1,6056.5751953125
1634354297,1,1,0,0,1,7239.2197265625
1634755894,1,1,0,0,1,7353.900390625
1635157524,1,1,0,0,1,6508.13037109375
1635559129,1,1,0,0,1,6629.978515625
1635960739,1,1,0,0,1,7214.13330078125
1636362300,1,1,0,0,1,6629.978515625
1636763869,1,1,0,0,1,6974.0205078125
1637165434,1,1,0,0,1,7081.53369140625
1637567035,1,1,0,0,1,8031.2333984375
1637968641,1,1,0,0,1,6637.14599609375
1638370252,1,1,0,0,1,6397.033203125
1638771867,1,1,0,0,1,7214.13330078125
1639173477,1,1,0,0,1,6407.78466796875
1639575098,1,1,0,0,1,6268.017578125
1639976694,1,1,0,0,1,6665.81640625
1640378295,1,1,0,0,1,7024.193359375
1640779887,1,1,0,0,1,7318.06298828125
1641181450,1,1,0,0,1,6798.416015625
1641583048,1,1,0,0,1,6361.19580078125
1641984678,1,1,0,0,1,7228.46826171875
1642386245,1,1,0,0,1,7429.15966796875
1642787860,1,1,0,0,1,7060.03125
1643189420,1,1,0,0,1,7088.701171875
1643590993,1,1,0,0,1,6984.77197265625
1643992575,1,1,0,0,1,6794.83203125
1644394143,1,1,0,0,1,7264.30615234375
1644795756,1,1,0,0,1,6905.92919921875
1645197349,1,1,0,0,1,7744.53173828125
1645598950,1,1,0,0,1,6984.77197265625
1646000546,1,1,0,0,1,6715.9892578125
1646402115,1,1,0,0,1,6902.34521484375
1646803716,1,1,0,0,1,7013.4423828125
1647205334,1,1,0,0,1,7217.71728515625
1647606938,1,1,0,0,1,7042.1123046875
1648008540,1,1,0,0,1,6873.6748046875
1648410145,1,1,0,0,1,6816.33447265625
1648811754,1,1,0,0,1,6332.525390625
1649213363,1,1,0,0,1,7103.03662109375
1649614932,1,1,0,0,1,6321.77392578125
1650016512,1,1,0,0,1,6429.287109375
1650418082,1,1,0,0,1,6981.18798828125
1650819697,1,1,0,0,1,7525.92138671875
1651221269,1,1,0,0,1,7189.046875
1651622877,1,1,0,0,1,7622.68359375
1652024509,1,1,0,0,1,6680.1513671875
1652426113,1,1,0,0,1,7292.9765625
1652827742,1,1,0,0,1,6963.26953125
1653229324,1,1,0,0,1,7930.8876953125
1653630924,1,1,0,0,1,7672.8564453125
1654032526,1,1,0,0,1,7192.630859375
1654434125,1,1,0,0,1,7192.630859375
1654835742,1,1,0,0,1,6923.84765625
1655237350,1,1,0,0,1,7364.65185546875
1655638936,1,1,0,0,1,6712.4052734375
1656040554,1,1,0,0,1,7357.484375
1656442156,1,1,0,0,1,7017.02587890625
1656843757,1,1,0,0,1,7464.99755859375
1657245371,1,1,0,0,1,7547.42431640625
1657646971,1,1,0,0,1,7966.7255859375
1658048602,1,1,0,0,1,6583.3896484375
1658450178,1,1,0,0,1,6701.65380859375
1658851803,1,1,0,0,1,7497.25146484375
1659253416,1,1,0,0,1,7106.6201171875
1659654980,1,1,0,0,1,7192.630859375
1660056599,1,1,0,0,1,6293.10400390625
1660458177,1,1,0,0,1,6529.6328125
1660859747,1,1,0,0,1,7289.392578125
1661261358,1,1,0,0,1,6845.0048828125
1661662914,1,1,0,0,1,6698.0703125
1662064548,1,1,0,0,1,7414.82470703125
1662466171,1,1,0,0,1,7644.18603515625
1662867785,1,1,0,0,1,6325.35791015625
1663269414,1,1,0,0,1,8160.2490234375
1663671024,1,1,0,0,1,6977.6044921875
1664072630,1,1,0,0,1,7106.6201171875
1664474225,1,1,0,0,1,7389.73828125
1664875800,1,1,0,0,1,7314.47900390625
1665277404,1,1,0,0,1,6859.33984375
1665679041,1,1,0,0,1,7773.20166015625
1666080640,1,1,0,0,1,7009.8583984375
1666482223,1,1,0,0,1,7669.2724609375
1666883833,1,1,0,0,1,6902.34521484375
1667285456,1,1,0,0,1,6672.98388671875
1667687058,1,1,0,0,1,6225.01220703125
1668088658,1,1,0,0,1,6927.431640625
1668490269,1,1,0,0,1,6999.10693359375
1668891883,1,1,0,0,1,6117.4990234375
1669293510,1,1,0,0,1,7163.96044921875
1669695113,1,1,0,0,1,7411.24072265625
1670096679,1,1,0,0,1,6701.65380859375
1670498262,1,1,0,0,1,6669.39990234375
1670899863,1,1,0,0,1,6956.1015625
1671301465,1,1,0,0,1,6676.5673828125
1671703079,1,1,0,0,1,7146.04150390625
1672104644,1,1,0,0,1,7601.1806640625
1672506265,1,1,0,0,1,6364.779296875
1672907874,1,1,0,0,1,6730.32421875
1673309477,1,1,0,0,1,6364.779296875
1673711072,1,1,0,0,1,6443.62255859375
1674112677,1,1,0,0,1,7572.5107421875
1674514259,1,1,0,0,1,6500.962890625
1674915860,1,1,0,0,1,6916.68017578125
1675317458,1,1,0,0,1,7307.3115234375
1675719073,1,1,0,0,1,6952.51806640625
1676120706,1,1,0,0,1,6658.64892578125
1676522304,1,1,0,0,1,6185.5908203125
1676923905,1,1,0,0,1,6257.26611328125
1677325472,1,1,0,0,1,7536.6728515625
1677727071,1,1,0,0,1,6289.52001953125
1678128644,1,1,0,0,1,6465.125
1678530213,1,1,0,0,1,6816.33447265625
1678931834,1,1,0,0,1,6440.03857421875
1679333435,1,1,0,0,1,5845.13232421875
1679735066,1,1,0,0,1,6995.5234375
1680136670,1,1,0,0,1,6483.0439453125
1680538236,1,1,0,0,1,6002.818359375
1680939827,1,1,0,0,1,5816.46240234375
1681341432,1,1,0,0,1,6397.033203125
1681743041,1,1,0,0,1,7726.61279296875
1682144645,1,1,0,0,1,7597.59716796875
1682546253,1,1,0,0,1,7292.9765625
1682947879,1,1,0,0,1,7715.861328125
1683349460,1,1,0,0,1,7601.1806640625
1683751017,1,1,0,0,1,6558.30322265625
1684152590,1,1,0,0,1,7060.03125
1684554177,1,1,0,0,1,7425.576171875
1684955788,1,1,0,0,1,6909.5126953125
1685357392,1,1,0,0,1,6479.4599609375
1685758964,1,1,0,0,1,6902.34521484375
1686160584,1,1,0,0,1,7310.89501953125
1686562176,1,1,0,0,1,7002.69091796875
1686963771,1,1,0,0,1,6931.015625
1687365403,1,1,0,0,1,7181.87939453125
1687766966,1,1,0,0,1,6085.2451171875
1688168584,1,1,0,0,1,7210.5498046875
1688570186,1,1,0,0,1,6751.82666015625
1688971769,1,1,0,0,1,6712.4052734375
1689373378,1,1,0,0,1,8038.40087890625
1689774990,1,1,0,0,1,7694.35888671875
1690176591,1,1,0,0,1,6941.7666015625
1690578193,1,1,0,0,1,6913.0966796875
1690979794,1,1,0,0,1,7479.33251953125
1691381402,1,1,0,0,1,7196.21435546875
1691783011,1,1,0,0,1,6511.7138671875
1692184632,1,1,0,0,1,7629.85107421875
1692586210,1,1,0,0,1,6647.8974609375
1692987826,1,1,0,0,1,7389.73828125
1693389443,1,1,0,0,1,7719.4453125
1693791013,1,1,0,0,1,7257.138671875
1694192624,1,1,0,0,1,7031.36083984375
1694594206,1,1,0,0,1,7407.6572265625
1694995771,1,1,0,0,1,6601.30859375
1695397337,1,1,0,0,1,6898.76123046875
1695798904,1,1,0,0,1,6963.26953125
1696200523,1,1,0,0,1,7242.8037109375
1696602151,1,1,0,0,1,7042.1123046875
1697003760,1,1,0,0,1,7984.64453125
1697405384,1,1,0,0,1,7214.13330078125
1697807001,1,1,0,0,1,7017.02587890625
1698208622,1,1,0,0,1,7436.3271484375
1698610232,1,1,0,0,1,6508.13037109375
1699011829,1,1,0,0,1,6504.54638671875
1699413433,1,1,0,0,1,5920.3916015625
1699815017,1,1,0,0,1,6927.431640625
1700216647,1,1,0,0,1,6475.87646484375
1700618258,1,1,0,0,1,7131.70654296875
1701019868,1,1,0,0,1,7493.66748046875
1701421480,1,1,0,0,1,6891.59375
1701823064,1,1,0,0,1,7622.68359375
1702224628,1,1,0,0,1,6608.47607421875
1702626247,1,1,0,0,1,7009.8583984375
1703027856,1,1,0,0,1,7146.04150390625
1703429479,1,1,0,0,1,6486.62744140625
1703831093,1,1,0,0,1,7307.3115234375
1704232697,1,1,0,0,1,7522.337890625
1704634294,1,1,0,0,1,7013.4423828125
1705035873,1,1,0,0,1,6723.15673828125
1705437476,1,1,0,0,1,6572.63818359375
1705839089,1,1,0,0,1,6099.580078125
1706240645,1,1,0,0,1,7221.30078125
1706642237,1,1,0,0,1,6805.58349609375
1707043875,1,1,0,0,1,6551.1357421875
1707445489,1,1,0,0,1,6533.216796875
1707847104,1,1,0,0,1,5845.13232421875
1708248715,1,1,0,0,1,6457.95751953125
1708650339,1,1,0,0,1,6103.1640625
1709051948,1,1,0,0,1,7067.19873046875
1709453554,1,1,0,0,1,7077.9501953125
1709855163,1,1,0,0,1,6612.0595703125
1710256779,1,1,0,0,1,6350.4443359375
1710658391,1,1,0,0,1,6590.55712890625
1711059999,1,1,0,0,1,6285.9365234375
1711461564,1,1,0,0,1,6368.36328125
1711863171,1,1,0,0,1,6397.033203125
1712264781,1,1,0,0,1,7386.154296875
1712666349,1,1,0,0,1,7769.6181640625
1713067965,1,1,0,0,1,6325.35791015625
1713469523,1,1,0,0,1,7895.05029296875
1713871148,1,1,0,0,1,6526.04931640625
1714272725,1,1,0,0,1,7042.1123046875
1714674336,1,1,0,0,1,7006.2744140625
1715075914,1,1,0,0,1,6440.03857421875
1715477517,1,1,0,0,1,7088.701171875
1715879112,1,1,0,0,1,7131.70654296875
1716280725,1,1,0,0,1,6737.49169921875
1716682293,1,1,0,0,1,7475.74853515625
1717083905,1,1,0,0,1,7106.6201171875
1717485507,1,1,0,0,1,7242.8037109375
1717887090,1,1,0,0,1,6088.8291015625
1718288669,1,1,0,0,1,6952.51806640625
1718690232,1,1,0,0,1,7579.67822265625
1719091849,1,1,0,0,1,7038.52880859375
1719493442,1,1,0,0,1,7174.7119140625
1719895045,1,1,0,0,1,6748.2431640625
1720296665,1,1,0,0,1,6905.92919921875
1720698254,1,1,0,0,1,6726.740234375
1721099843,1,1,0,0,1,7278.64111328125
1721501430,1,1,0,0,1,7432.74365234375
1721903033,1,1,0,0,1,6945.3505859375
1722304610,1,1,0,0,1,6884.42626953125
1722706182,1,1,0,0,1,6902.34521484375
1723107800,1,1,0,0,1,6282.3525390625
1723509372,1,1,0,0,1,6776.9130859375
1723911005,1,1,0,0,1,7310.89501953125
1724312608,1,1,0,0,1,6945.3505859375
1724714178,1,1,0,0,1,6346.8603515625
1725115792,1,1,0,0,1,7249.97119140625
1725517402,1,1,0,0,1,6948.93408203125
1725919011,1,1,0,0,1,6845.0048828125
1726320606,1,1,0,0,1,6472.29248046875
1726722175,1,1,0,0,1,6440.03857421875
1727123790,1,1,0,0,1,6680.1513671875
1727525417,1,1,0,0,1,7063.61474609375
1727927027,1,1,0,0,1,6744.6591796875
1728328637,1,1,0,0,1,7508.0029296875
1728730235,1,1,0,0,1,6916.68017578125
1729131845,1,1,0,0,1,6497.37890625
1729533412,1,1,0,0,1,6870.09130859375
1729934980,1,1,0,0,1,7443.49462890625
1730336600,1,1,0,0,1,6870.09130859375
1730738177,1,1,0,0,1,7841.29345703125
1731139808,1,1,0,0,1,6766.162109375
1731541413,1,1,0,0,1,6633.5625
1731943010,1,1,0,0,1,6920.26416015625
1732344597,1,1,0,0,1,6443.62255859375
1732746228,1,1,0,0,1,6253.6826171875
1733147839,1,1,0,0,1,6884.42626953125
1733549460,1,1,0,0,1,6909.5126953125
1733951060,1,1,0,0,1,6533.216796875
1734352651,1,1,0,0,1,6586.97314453125
1734754271,1,1,0,0,1,7060.03125
1735155876,1,1,0,0,1,7590.4296875
1735557474,1,1,0,0,1,7486.5
1735959086,1,1,0,0,1,6945.3505859375
1736360691,1,1,0,0,1,6619.22705078125
1736762299,1,1,0,0,1,6683.7353515625
1737163910,1,1,0,0,1,7142.4580078125
1737565504,1,1,0,0,1,6493.79541015625
1737967139,1,1,0,0,1,6364.779296875
1738368706,1,1,0,0,1,6250.0986328125
1738770317,1,1,0,0,1,7601.1806640625
1739171914,1,1,0,0,1,6959.685546875
1739573504,1,1,0,0,1,7249.97119140625
1739975081,1,1,0,0,1,6647.8974609375
1740376702,1,1,0,0,1,7149.62548828125
1740778318,1,1,0,0,1,6880.8427734375
1741179948,1,1,0,0,1,7386.154296875
1741581516,1,1,0,0,1,6988.35595703125
1741983130,1,1,0,0,1,6891.59375
1742384741,1,1,0,0,1,7221.30078125
1742786364,1,1,0,0,1,7400.48974609375
1743187944,1,1,0,0,1,5823.6298828125
1743589546,1,1,0,0,1,5984.8994140625
1743991123,1,1,0,0,1,7060.03125
1744392729,1,1,0,0,1,6529.6328125
1744794362,1,1,0,0,1,6357.61181640625
1745195959,1,1,0,0,1,6311.02294921875
1745597524,1,1,0,0,1,7013.4423828125
1745999124,1,1,0,0,1,6318.1904296875
1746400743,1,1,0,0,1,6730.32421875
1746802348,1,1,0,0,1,6794.83203125
1747203953,1,1,0,0,1,7135.29052734375
1747605570,1,1,0,0,1,7292.9765625
1748007186,1,1,0,0,1,7128.123046875
1748408805,1,1,0,0,1,6966.85302734375
1748810416,1,1,0,0,1,7371.8193359375
1749212036,1,1,0,0,1,6683.7353515625
1749613648,1,1,0,0,1,6773.32958984375
1750015221,1,1,0,0,1,6067.326171875
1750416832,1,1,0,0,1,5411.49609375
1750818434,1,1,0,0,1,6669.39990234375
1751220031,1,1,0,0,1,7103.03662109375
1751621666,1,1,0,0,1,8622.5556640625
1752023279,1,1,0,0,1,7328.81396484375
1752424895,1,1,0,0,1,6991.939453125
1752826458,1,1,0,0,1,7619.099609375
1753228051,1,1,0,0,1,7174.7119140625
1753629660,1,1,0,0,1,7386.154296875
1754031227,1,1,0,0,1,6952.51806640625
1754432846,1,1,0,0,1,6612.0595703125
1754834433,1,1,0,0,1,6859.33984375
1755236030,1,1,0,0,1,7178.2958984375
1755637638,1,1,0,0,1,6834.25341796875
1756039245,1,1,0,0,1,7271.4736328125
1756440842,1,1,0,0,1,5906.056640625
1756842408,1,1,0,0,1,7099.45263671875
1757244025,1,1,0,0,1,6246.51513671875
1757645607,1,1,0,0,1,6751.82666015625
1758047171,1,1,0,0,1,6303.85546875
1758448800,1,1,0,0,1,6264.43359375
1758850360,1,1,0,0,1,6672.98388671875
1759251972,1,1,0,0,1,7343.1494140625
1759653548,1,1,0,0,1,7178.2958984375
1760055151,1,1,0,0,1,7060.03125
1760456754,1,1,0,0,1,7017.02587890625
1760858362,1,1,0,0,1,7540.2568359375
1761259963,1,1,0,0,1,6590.55712890625
1761661597,1,1,0,0,1,7457.830078125
1762063205,1,1,0,0,1,7335.9814453125
1762464832,1,1,0,0,1,5916.80810546875
1762866443,1,1,0,0,1,7289.392578125
1763268001,1,1,0,0,1,6572.63818359375
1763669595,1,1,0,0,1,6895.177734375
1764071162,1,1,0,0,1,6350.4443359375
1764472780,1,1,0,0,1,6841.4208984375
1764874358,1,1,0,0,1,6762.578125
1765275983,1,1,0,0,1,6429.287109375
1765677589,1,1,0,0,1,6931.015625
1766079147,1,1,0,0,1,6819.91845703125
1766480775,1,1,0,0,1,7181.87939453125
1766882358,1,1,0,0,1,6769.74560546875
1767283964,1,1,0,0,1,7608.34814453125
1767685566,1,1,0,0,1,6959.685546875
1768087168,1,1,0,0,1,7794.70458984375
1768488757,1,1,0,0,1,6880.8427734375
1768890350,1,1,0,0,1,6758.994140625
1769291963,1,1,0,0,1,6228.59619140625
1769693561,1,1,0,0,1,6705.23779296875
1770095167,1,1,0,0,1,6214.2607421875
1770496730,1,1,0,0,1,7131.70654296875
1770898348,1,1,0,0,1,6859.33984375
1771299959,1,1,0,0,1,6354.0283203125
1771701580,1,1,0,0,1,8013.314453125
1772103213,1,1,0,0,1,5898.88916015625
1772504825,1,1,0,0,1,6379.1142578125
1772906448,1,1,0,0,1,6791.248046875
1773308029,1,1,0,0,1,6999.10693359375
1773709587,1,1,0,0,1,6859.33984375
1774111154,1,1,0,0,1,6690.90283203125
1774512719,1,1,0,0,1,6845.0048828125
1774914295,1,1,0,0,1,6414.9521484375
1775315887,1,1,0,0,1,7511.58642578125
1775717494,1,1,0,0,1,7199.79833984375
1776119105,1,1,0,0,1,7189.046875
1776520668,1,1,0,0,1,6741.07568359375
1776922289,1,1,0,0,1,6755.41064453125
1777323890,1,1,0,0,1,6500.962890625
1777725487,1,1,0,0,1,7350.31689453125
1778127101,1,1,0,0,1,5959.81298828125
1778528671,1,1,0,0,1,6042.23974609375
1778930293,1,1,0,0,1,7321.646484375
1779331900,1,1,0,0,1,7120.95556640625
1779733467,1,1,0,0,1,6902.34521484375
1780135049,1,1,0,0,1,6708.8212890625
1780536647,1,1,0,0,1,6909.5126953125
1780938253,1,1,0,0,1,7042.1123046875
1781339861,1,1,0,0,1,6526.04931640625
1781741434,1,1,0,0,1,6999.10693359375
1782143042,1,1,0,0,1,7192.630859375
1782544664,1,1,0,0,1,5974.1484375
1782946281,1,1,0,0,1,7421.9921875
1783347853,1,1,0,0,1,6959.685546875
1783749455,1,1,0,0,1,7554.591796875
1784151058,1,1,0,0,1,8088.57373046875
1784552658,1,1,0,0,1,6859.33984375
1784954273,1,1,0,0,1,7862.79638671875
1785355856,1,1,0,0,1,6465.125
1785757442,1,1,0,0,1,6594.140625
1786159043,1,1,0,0,1,7321.646484375
1786560658,1,1,0,0,1,6547.5517578125
1786962230,1,1,0,0,1,6959.685546875
1787363850,1,1,0,0,1,7088.701171875
1787765458,1,1,0,0,1,6690.90283203125
1788167085,1,1,0,0,1,6848.5888671875
1788568691,1,1,0,0,1,6841.4208984375
1788970250,1,1,0,0,1,6558.30322265625
1789371843,1,1,0,0,1,7034.94482421875
1789773416,1,1,0,0,1,7017.02587890625
1790175030,1,1,0,0,1,7389.73828125
1790576609,1,1,0,0,1,7597.59716796875
1790978176,1,1,0,0,1,7156.79296875
1791379788,1,1,0,0,1,7120.95556640625
1791781359,1,1,0,0,1,6285.9365234375
1792182974,1,1,0,0,1,6311.02294921875
1792584607,1,1,0,0,1,7744.53173828125
1792986213,1,1,0,0,1,6791.248046875
1793387821,1,1,0,0,1,6282.3525390625
1793789420,1,1,0,0,1,7232.05224609375
1794191025,1,1,0,0,1,6991.939453125
1794592632,1,1,0,0,1,6905.92919921875
1794994193,1,1,0,0,1,6855.75634765625
1795395795,1,1,0,0,1,7124.5390625
1795797399,1,1,0,0,1,7708.69384765625
1796198984,1,1,0,0,1,7045.6962890625
1796600599,1,1,0,0,1,6565.470703125
1797002160,1,1,0,0,1,7647.77001953125
1797403783,1,1,0,0,1,6364.779296875
1797805365,1,1,0,0,1,6608.47607421875
1798206952,1,1,0,0,1,6651.48095703125
1798608546,1,1,0,0,1,7124.5390625
1799010115,1,1,0,0,1,7228.46826171875
1799411741,1,1,0,0,1,6690.90283203125
1799813345,1,1,0,0,1,7142.4580078125
1800214908,1,1,0,0,1,7615.51611328125
1800616523,1,1,0,0,1,7877.13134765625
1801018131,1,1,0,0,1,6923.84765625
1801419724,1,1,0,0,1,6794.83203125
1801821305,1,1,0,0,1,7325.23046875
1802222914,1,1,0,0,1,7027.77734375
1802624540,1,1,0,0,1,6253.6826171875
1803026168,1,1,0,0,1,6586.97314453125
1803427772,1,1,0,0,1,6407.78466796875
1803829368,1,1,0,0,1,6185.5908203125
1804230930,1,1,0,0,1,6332.525390625
1804632540,1,1,0,0,1,6633.5625
1805034166,1,1,0,0,1,7235.63623046875
1805435734,1,1,0,0,1,6450.7900390625
1805837350,1,1,0,0,1,7031.36083984375
1806238940,1,1,0,0,1,7081.53369140625
1806640542,1,1,0,0,1,7081.53369140625
1807042115,1,1,0,0,1,6970.43701171875
1807443677,1,1,0,0,1,7586.845703125
1807845239,1,1,0,0,1,6956.1015625
1808246840,1,1,0,0,1,7031.36083984375
1808648438,1,1,0,0,1,7429.15966796875
1809049996,1,1,0,0,1,7726.61279296875
1809451609,1,1,0,0,1,6877.2587890625
1809853245,1,1,0,0,1,6698.0703125
1810254861,1,1,0,0,1,6242.93115234375
1810656476,1,1,0,0,1,6422.11962890625
1811058072,1,1,0,0,1,6862.923828125
1811459675,1,1,0,0,1,6121.0830078125
1811861290,1,1,0,0,1,6551.1357421875
1812262857,1,1,0,0,1,6160.50439453125
1812664472,1,1,0,0,1,7253.5546875
1813066104,1,1,0,0,1,7608.34814453125
1813467670,1,1,0,0,1,6769.74560546875
1813869286,1,1,0,0,1,6569.05419921875
1814270888,1,1,0,0,1,7798.2880859375
1814672489,1,1,0,0,1,7371.8193359375
1815074099,1,1,0,0,1,7357.484375
1815475669,1,1,0,0,1,7264.30615234375
1815877283,1,1,0,0,1,7189.046875
1816278863,1,1,0,0,1,6974.0205078125
1816680450,1,1,0,0,1,7877.13134765625
1817082047,1,1,0,0,1,7461.41357421875
1817483653,1,1,0,0,1,6576.22216796875
1817885281,1,1,0,0,1,5966.98046875
1818286859,1,1,0,0,1,5855.8837890625
1818688466,1,1,0,0,1,6952.51806640625
1819090074,1,1,0,0,1,6787.66455078125
1819491633,1,1,0,0,1,6558.30322265625
1819893258,1,1,0,0,1,7138.8740234375
1820294864,1,1,0,0,1,6773.32958984375
1820696427,1,1,0,0,1,7321.646484375
1821098042,1,1,0,0,1,7676.43994140625
1821499653,1,1,0,0,1,7278.64111328125
1821901274,1,1,0,0,1,7439.9111328125
1822302880,1,1,0,0,1,6748.2431640625
1822704487,1,1,0,0,1,7497.25146484375
1823106095,1,1,0,0,1,6669.39990234375
1823507721,1,1,0,0,1,6074.49365234375
1823909290,1,1,0,0,1,6629.978515625
1824310898,1,1,0,0,1,7013.4423828125
1824712495,1,1,0,0,1,6504.54638671875
1825114086,1,1,0,0,1,6981.18798828125
1825515665,1,1,0,0,1,6834.25341796875
1825917232,1,1,0,0,1,6296.6875
1826318849,1,1,0,0,1,7594.01318359375
1826720474,1,1,0,0,1,7500.8349609375
1827122080,1,1,0,0,1,7540.2568359375
1827523692,1,1,0,0,1,7242.8037109375
1827925301,1,1,0,0,1,6576.22216796875
1828326892,1,1,0,0,1,6504.54638671875
1828728455,1,1,0,0,1,6655.06494140625
1829130078,1,1,0,0,1,6368.36328125
1829531685,1,1,0,0,1,7525.92138671875
1829933294,1,1,0,0,1,7350.31689453125
1830334914,1,1,0,0,1,6486.62744140625
1830736523,1,1,0,0,1,6651.48095703125
1831138083,1,1,0,0,1,6991.939453125
1831539652,1,1,0,0,1,7171.1279296875
1831941257,1,1,0,0,1,6683.7353515625
1832342890,1,1,0,0,1,5984.8994140625
1832744472,1,1,0,0,1,6984.77197265625
1833146076,1,1,0,0,1,6719.57275390625
1833547653,1,1,0,0,1,6350.4443359375
1833949242,1,1,0,0,1,6651.48095703125
1834350834,1,1,0,0,1,7174.7119140625
1834752423,1,1,0,0,1,6931.015625
1835154024,1,1,0,0,1,7318.06298828125
1835555635,1,1,0,0,1,7787.537109375
1835957248,1,1,0,0,1,6425.70361328125
1836358851,1,1,0,0,1,6723.15673828125
1836760463,1,1,0,0,1,7275.0576171875
1837162100,1,1,0,0,1,6694.486328125
1837563733,1,1,0,0,1,7038.52880859375
1837965327,1,1,0,0,1,7285.80908203125
1838366896,1,1,0,0,1,7224.884765625
1838768509,1,1,0,0,1,6346.8603515625
1839170081,1,1,0,0,1,7307.3115234375
1839571696,1,1,0,0,1,7282.22509765625
1839973270,1,1,0,0,1,6622.81103515625
1840374875,1,1,0,0,1,7120.95556640625
1840776508,1,1,0,0,1,6827.0859375
1841178078,1,1,0,0,1,6400.6171875
1841579687,1,1,0,0,1,6787.66455078125
1841981289,1,1,0,0,1,6235.763671875
1842382853,1,1,0,0,1,7178.2958984375
1842784461,1,1,0,0,1,6275.18505859375
1843186072,1,1,0,0,1,6031.48876953125
1843587686,1,1,0,0,1,5816.46240234375
1843989321,1,1,0,0,1,6931.015625
1844390891,1,1,0,0,1,7160.376953125
1844792500,1,1,0,0,1,6672.98388671875
1845194114,1,1,0,0,1,7192.630859375
1845595709,1,1,0,0,1,6368.36328125
1845997317,1,1,0,0,1,6805.58349609375
1846398881,1,1,0,0,1,6400.6171875
1846800499,1,1,0,0,1,6640.72998046875
1847202100,1,1,0,0,1,6873.6748046875
