timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,pressure (PSI)
2013062378,0,0,0,0,1,12.382009506225586
2013463937,0,0,0,0,1,14.714249610900879
2013865509,0,0,0,0,1,18.525646209716797
2014267084,0,0,0,0,1,17.771833419799805
2014668693,0,0,0,0,1,16.935653686523438
2015070273,0,0,0,0,1,14.357630729675293
2015471891,0,0,0,0,1,16.071897506713867
2015873507,0,0,0,0,1,16.03076171875
2016275110,0,0,0,0,1,16.48322868347168
2016676706,0,0,0,0,1,15.838794708251953
2017078321,0,0,0,0,1,17.059032440185547
2017479886,0,0,0,0,1,13.369925498962402
2017881503,0,0,0,0,1,15.166844367980957
2018283101,0,0,0,0,1,18.1693115234375
2018684720,0,0,0,0,1,16.291278839111328
2019086317,0,0,0,0,1,19.38895606994629
2019487922,0,0,0,0,1,17.415447235107422
2019889500,0,0,0,0,1,16.16788101196289
2020291106,0,0,0,0,1,13.328767776489258
2020692722,0,0,0,0,1,16.195301055908203
2021094325,0,0,0,0,1,14.974839210510254
2021495893,0,0,0,0,1,16.22272491455078
2021897502,0,0,0,0,1,12.807388305664062
2022299133,0,0,0,0,1,14.906265258789062
2022700694,0,0,0,0,1,15.454834938049316
2023102311,0,0,0,0,1,18.251544952392578
2023503882,0,0,0,0,1,13.712903022766113
2023905494,0,0,0,0,1,14.261612892150879
2024307073,0,0,0,0,1,16.455808639526367
2024708633,0,0,0,0,1,15.221700668334961
2025110241,0,0,0,0,1,15.372553825378418
2025511834,0,0,0,0,1,15.907355308532715
2025913439,0,0,0,0,1,15.962204933166504
2026315020,0,0,0,0,1,18.27895736694336
2026716617,0,0,0,0,1,15.770232200622559
2027118202,0,0,0,0,1,15.633105278015137
2027519807,0,0,0,0,1,16.291278839111328
2027921436,0,0,0,0,1,14.52222728729248
2028323041,0,0,0,0,1,16.990488052368164
2028724606,0,0,0,0,1,17.23724365234375
2029126251,0,0,0,0,1,16.455808639526367
2029527830,0,0,0,0,1,16.16788101196289
2029929396,0,0,0,0,1,18.19672393798828
2030331018,0,0,0,0,1,13.712903022766113
2030732585,0,0,0,0,1,17.004196166992188
2031134197,0,0,0,0,1,16.017051696777344
2031535809,0,0,0,0,1,16.6751708984375
2031937376,0,0,0,0,1,14.31648063659668
2032339010,0,0,0,0,1,13.356206893920898
2032740616,0,0,0,0,1,13.932394981384277
2033142194,0,0,0,0,1,19.046388626098633
2033543773,0,0,0,0,1,17.127574920654297
2033945382,0,0,0,0,1,16.03076171875
2034748540,0,0,0,0,1,18.715513229370117
2035150142,0,0,0,0,1,19.464996337890625
2035551750,0,0,0,0,1,20.287824630737305
2035953339,0,0,0,0,1,18.21579360961914
2036354953,0,0,0,0,1,14.40737533569336
2036756561,0,0,0,0,1,15.584049224853516
2037158135,0,0,0,0,1,16.657508850097656
2037559735,0,0,0,0,1,17.363208770751953
2037961345,0,0,0,0,1,17.877717971801758
2038362955,0,0,0,0,1,20.287824630737305
2038764514,0,0,0,0,1,16.76042938232422
2039166132,0,0,0,0,1,18.43626594543457
2039567764,0,0,0,0,1,19.288658142089844
2039969371,0,0,0,0,1,17.31910514831543
2040370946,0,0,0,0,1,17.598421096801758
2040772554,0,0,0,0,1,17.598421096801758
2041174122,0,0,0,0,1,15.348738670349121
2041575710,0,0,0,0,1,20.214365005493164
2041977267,0,0,0,0,1,21.65399932861328
2042378892,0,0,0,0,1,17.230897903442383
2042780523,0,0,0,0,1,16.77513313293457
2043182127,0,0,0,0,1,17.716020584106445
2043583726,0,0,0,0,1,17.31910514831543
2043985338,0,0,0,0,1,20.082130432128906
2044386940,0,0,0,0,1,17.142688751220703
2044788521,0,0,0,0,1,17.760122299194336
2045190126,0,0,0,0,1,17.304405212402344
2045591723,0,0,0,0,1,18.93596076965332
2045993334,0,0,0,0,1,18.09820556640625
2046394964,0,0,0,0,1,19.97928237915039
2046796568,0,0,0,0,1,17.686622619628906
2047198131,0,0,0,0,1,17.90711784362793
2047599752,0,0,0,0,1,19.464879989624023
2048001361,0,0,0,0,1,18.17169761657715
2048402969,0,0,0,0,1,22.535202026367188
2048804579,0,0,0,0,1,18.921266555786133
2049206148,0,0,0,0,1,17.980613708496094
2049607749,0,0,0,0,1,18.156999588012695
2050009343,0,0,0,0,1,17.495515823364258
2050410904,0,0,0,0,1,18.89187240600586
2050812512,0,0,0,0,1,17.230897903442383
2051214080,0,0,0,0,1,18.127601623535156
2051615694,0,0,0,0,1,19.215181350708008
2052017274,0,0,0,0,1,21.21333885192871
2052418873,0,0,0,0,1,19.7294921875
2052820475,0,0,0,0,1,18.86248016357422
2053222105,0,0,0,0,1,18.700817108154297
2053623700,0,0,0,0,1,18.965354919433594
2054025321,0,0,0,0,1,19.34743881225586
2054426925,0,0,0,0,1,15.054582595825195
2054828539,0,0,0,0,1,21.624624252319336
2055230145,0,0,0,0,1,17.26030158996582
2055631748,0,0,0,0,1,18.539148330688477
2056033345,0,0,0,0,1,19.464996337890625
2056434968,0,0,0,0,1,20.58165740966797
2056836567,0,0,0,0,1,19.509078979492188
2057238132,0,0,0,0,1,19.920507431030273
2057639728,0,0,0,0,1,19.832345962524414
2058041315,0,0,0,0,1,17.96591567993164
2058442877,0,0,0,0,1,19.479690551757812
2058844506,0,0,0,0,1,21.433673858642578
2059246109,0,0,0,0,1,16.686912536621094
2059647726,0,0,0,0,1,17.27500343322754
2060049365,0,0,0,0,1,16.731021881103516
2060450965,0,0,0,0,1,18.994747161865234
2060852568,0,0,0,0,1,17.43671417236328
2061254177,0,0,0,0,1,16.804536819458008
2061655785,0,0,0,0,1,20.34659194946289
2062057412,0,0,0,0,1,16.833942413330078
2062459043,0,0,0,0,1,17.833620071411133
2062860653,0,0,0,0,1,16.686912536621094
2063262288,0,0,0,0,1,17.392610549926758
2063663856,0,0,0,0,1,17.010372161865234
2064065460,0,0,0,0,1,21.110511779785156
2064467065,0,0,0,0,1,19.435606002807617
2064868660,0,0,0,0,1,19.450302124023438
2065270274,0,0,0,0,1,19.171096801757812
2065671877,0,0,0,0,1,17.039775848388672
2066073433,0,0,0,0,1,18.93596076965332
2066475038,0,0,0,0,1,16.84864616394043
2066876621,0,0,0,0,1,16.525175094604492
2067278220,0,0,0,0,1,19.406219482421875
2067679822,0,0,0,0,1,20.390666961669922
2068081380,0,0,0,0,1,15.186955451965332
2068482982,0,0,0,0,1,16.907455444335938
2068884552,0,0,0,0,1,17.010372161865234
2069286166,0,0,0,0,1,17.760122299194336
2069687781,0,0,0,0,1,19.024139404296875
2070089405,0,0,0,0,1,20.082130432128906
2070491010,0,0,0,0,1,19.538469314575195
2070892618,0,0,0,0,1,14.819245338439941
2071294230,0,0,0,0,1,15.39285945892334
2071695845,0,0,0,0,1,18.34807586669922
2072097449,0,0,0,0,1,15.039874076843262
2072499029,0,0,0,0,1,17.745420455932617
2072900634,0,0,0,0,1,16.06922721862793
2073302242,0,0,0,0,1,17.53961944580078
2074105402,0,0,0,0,1,19.27568817138672
2074507025,0,0,0,0,1,21.428844451904297
2074908630,0,0,0,0,1,19.818084716796875
2075310231,0,0,0,0,1,17.75984001159668
2075711840,0,0,0,0,1,21.269498825073242
2076113445,0,0,0,0,1,20.12116241455078
2076515048,0,0,0,0,1,19.642610549926758
2076916705,0,0,0,0,1,19.307594299316406
2077318267,0,0,0,0,1,18.015172958374023
2077719888,0,0,0,0,1,17.791757583618164
2078121492,0,0,0,0,1,20.8070068359375
2078523090,0,0,0,0,1,20.56777000427246
2078924702,0,0,0,0,1,20.440170288085938
2079326316,0,0,0,0,1,19.307594299316406
2079727935,0,0,0,0,1,20.26459312438965
2080129537,0,0,0,0,1,20.503971099853516
2080531164,0,0,0,0,1,20.96649169921875
2080932769,0,0,0,0,1,22.97555923461914
2081334331,0,0,0,0,1,21.60437774658203
2081735932,0,0,0,0,1,24.665096282958984
2082137526,0,0,0,0,1,19.690467834472656
2082539088,0,0,0,0,1,19.05232810974121
2082940696,0,0,0,0,1,20.248767852783203
2083342266,0,0,0,0,1,17.999216079711914
2083743891,0,0,0,0,1,21.524648666381836
2084145459,0,0,0,0,1,21.684110641479492
2084547029,0,0,0,0,1,22.09868621826172
2084948641,0,0,0,0,1,19.78618049621582
2085350258,0,0,0,0,1,19.86594009399414
2085751875,0,0,0,0,1,18.685359954833984
2086153455,0,0,0,0,1,19.27568817138672
2086555063,0,0,0,0,1,20.200918197631836
2086956690,0,0,0,0,1,20.58371925354004
2087358321,0,0,0,0,1,20.950542449951172
2087759919,0,0,0,0,1,19.51498794555664
2088161504,0,0,0,0,1,19.690467834472656
2088563067,0,0,0,0,1,23.772581100463867
2088964687,0,0,0,0,1,20.248767852783203
2089366297,0,0,0,0,1,21.141918182373047
2089767907,0,0,0,0,1,17.96729850769043
2090169505,0,0,0,0,1,19.913795471191406
2090571106,0,0,0,0,1,21.58843231201172
2090972735,0,0,0,0,1,19.10019302368164
2091374315,0,0,0,0,1,21.60437774658203
2091775912,0,0,0,0,1,17.376811981201172
2092177515,0,0,0,0,1,19.10019302368164
2092579079,0,0,0,0,1,17.48853302001953
2092980680,0,0,0,0,1,16.562776565551758
2093382261,0,0,0,0,1,20.472070693969727
2093783827,0,0,0,0,1,17.504491806030273
2094185443,0,0,0,0,1,18.621536254882812
2094586999,0,0,0,0,1,17.153242111206055
2094988626,0,0,0,0,1,19.4033145904541
2095390207,0,0,0,0,1,16.81817626953125
2095791776,0,0,0,0,1,19.48307991027832
2096193389,0,0,0,0,1,19.51498794555664
2096595004,0,0,0,0,1,21.779783248901367
2096996613,0,0,0,0,1,17.8555908203125
2097398232,0,0,0,0,1,20.344470977783203
2097799873,0,0,0,0,1,22.178407669067383
2098201494,0,0,0,0,1,18.813007354736328
2098603068,0,0,0,0,1,19.86594009399414
2099004638,0,0,0,0,1,22.178407669067383
2099406251,0,0,0,0,1,17.58428955078125
2099807862,0,0,0,0,1,19.961650848388672
2100209485,0,0,0,0,1,21.652217864990234
2100611066,0,0,0,0,1,19.834035873413086
2101012650,0,0,0,0,1,19.05232810974121
2101414252,0,0,0,0,1,19.323545455932617
2101815814,0,0,0,0,1,18.015172958374023
2102217431,0,0,0,0,1,19.004465103149414
2102619031,0,0,0,0,1,20.184965133666992
2103020600,0,0,0,0,1,20.8548526763916
2103422197,0,0,0,0,1,18.58962631225586
2103823795,0,0,0,0,1,15.79649829864502
2104225398,0,0,0,0,1,20.679414749145508
2104627009,0,0,0,0,1,17.696002960205078
2105028580,0,0,0,0,1,21.907346725463867
2105430191,0,0,0,0,1,19.738323211669922
2105831803,0,0,0,0,1,17.105484008789062
2106233416,0,0,0,0,1,17.616207122802734
2106635020,0,0,0,0,1,16.09983253479004
2107036625,0,0,0,0,1,18.17474937438965
2107438240,0,0,0,0,1,16.75432777404785
2107839871,0,0,0,0,1,19.004465103149414
2108241481,0,0,0,0,1,20.64751625061035
2108643105,0,0,0,0,1,19.46712875366211
2109044685,0,0,0,0,1,16.419109344482422
2109446251,0,0,0,0,1,22.91179084777832
2109847867,0,0,0,0,1,21.349233627319336
2110249432,0,0,0,0,1,21.125972747802734
2110651052,0,0,0,0,1,23.08715057373047
2111052631,0,0,0,0,1,19.834035873413086
2111454218,0,0,0,0,1,22.608882904052734
2111855822,0,0,0,0,1,16.46700096130371
2112257436,0,0,0,0,1,18.49388885498047
2112659047,0,0,0,0,1,18.637493133544922
2113462270,0,0,0,0,1,19.074228286743164
2113863871,0,0,0,0,1,17.82857894897461
2114265471,0,0,0,0,1,19.489532470703125
2114667096,0,0,0,0,1,20.058429718017578
2115068676,0,0,0,0,1,18.551471710205078
2115470282,0,0,0,0,1,18.182348251342773
2115871910,0,0,0,0,1,20.119930267333984
2116273521,0,0,0,0,1,17.459400177001953
2116675090,0,0,0,0,1,15.320673942565918
2117076673,0,0,0,0,1,17.99777603149414
2117478277,0,0,0,0,1,18.120824813842773
2117879856,0,0,0,0,1,19.85855484008789
2118281495,0,0,0,0,1,19.61254119873047
2118683060,0,0,0,0,1,19.78167724609375
2119084671,0,0,0,0,1,16.490171432495117
2119486276,0,0,0,0,1,17.413251876831055
2119887904,0,0,0,0,1,18.96670150756836
2120289515,0,0,0,0,1,20.642637252807617
2120691122,0,0,0,0,1,21.426589965820312
2121092719,0,0,0,0,1,18.24386978149414
2121494350,0,0,0,0,1,18.874431610107422
2121895919,0,0,0,0,1,19.904680252075195
2122297532,0,0,0,0,1,20.5042781829834
2122699127,0,0,0,0,1,20.48890495300293
2123100737,0,0,0,0,1,17.244033813476562
2123502347,0,0,0,0,1,19.873931884765625
2123903910,0,0,0,0,1,17.936250686645508
2124305529,0,0,0,0,1,22.348730087280273
2124707140,0,0,0,0,1,17.22865104675293
2125108764,0,0,0,0,1,16.52094078063965
2125510376,0,0,0,0,1,19.35114097595215
2125911989,0,0,0,0,1,18.30539321899414
2126313593,0,0,0,0,1,15.505351066589355
2126715162,0,0,0,0,1,18.166967391967773
2127116772,0,0,0,0,1,17.674758911132812
2127518391,0,0,0,0,1,18.52071189880371
2127919965,0,0,0,0,1,16.25937271118164
2128321575,0,0,0,0,1,17.567081451416016
2128723177,0,0,0,0,1,19.735549926757812
2129124774,0,0,0,0,1,16.674800872802734
2129526389,0,0,0,0,1,19.274255752563477
2129927949,0,0,0,0,1,18.65912628173828
2130329572,0,0,0,0,1,19.627918243408203
2130731172,0,0,0,0,1,16.813270568847656
2131132767,0,0,0,0,1,19.550918579101562
2131534364,0,0,0,0,1,17.1363468170166
2131935948,0,0,0,0,1,18.45919418334961
2132337569,0,0,0,0,1,20.611888885498047
2132739169,0,0,0,0,1,18.382293701171875
2133140782,0,0,0,0,1,16.25937271118164
2133542383,0,0,0,0,1,18.197729110717773
2133943985,0,0,0,0,1,18.213111877441406
2134345589,0,0,0,0,1,17.259418487548828
2134747196,0,0,0,0,1,16.105499267578125
2135148780,0,0,0,0,1,20.058429718017578
2135550380,0,0,0,0,1,19.412649154663086
2135951960,0,0,0,0,1,20.611888885498047
2136353533,0,0,0,0,1,17.182498931884766
2136755143,0,0,0,0,1,19.0743465423584
2137156718,0,0,0,0,1,17.674758911132812
2137558326,0,0,0,0,1,21.426589965820312
2137959929,0,0,0,0,1,17.30556869506836
2138361540,0,0,0,0,1,16.27475929260254
2138763169,0,0,0,0,1,18.628368377685547
2139164777,0,0,0,0,1,18.32077407836914
2139566389,0,0,0,0,1,19.21274757385254
2139968005,0,0,0,0,1,20.48890495300293
2140369619,0,0,0,0,1,16.320919036865234
2140771240,0,0,0,0,1,18.766780853271484
2141172845,0,0,0,0,1,18.474573135375977
2141574459,0,0,0,0,1,17.1978816986084
2141976058,0,0,0,0,1,16.136274337768555
2142377652,0,0,0,0,1,19.9661808013916
2142779236,0,0,0,0,1,19.689424514770508
2143180817,0,0,0,0,1,17.96701431274414
2143582380,0,0,0,0,1,15.536130905151367
2143983999,0,0,0,0,1,17.120962142944336
2144385566,0,0,0,0,1,20.104555130004883
2144787183,0,0,0,0,1,19.735549926757812
2145188762,0,0,0,0,1,17.090192794799805
2145590390,0,0,0,0,1,18.24386978149414
2145991996,0,0,0,0,1,19.274255752563477
2146393589,0,0,0,0,1,17.320951461791992
2146795180,0,0,0,0,1,17.95163345336914
2147196759,0,0,0,0,1,16.351694107055664
2147598370,0,0,0,0,1,16.982501983642578
2147999942,0,0,0,0,1,21.841575622558594
2148401553,0,0,0,0,1,19.197368621826172
2148803176,0,0,0,0,1,17.04404067993164
2149204808,0,0,0,0,1,19.56641387939453
2149606418,0,0,0,0,1,21.5494327545166
2150008047,0,0,0,0,1,19.735549926757812
2150409646,0,0,0,0,1,19.35114097595215
2150811257,0,0,0,0,1,16.982501983642578
2151212859,0,0,0,0,1,18.705265045166016
2151614430,0,0,0,0,1,20.827106475830078
2152016039,0,0,0,0,1,17.30556869506836
2152819256,0,0,0,0,1,19.655574798583984
2153220852,0,0,0,0,1,19.943893432617188
2153622455,0,0,0,0,1,17.271488189697266
2154024035,0,0,0,0,1,20.171716690063477
2154425615,0,0,0,0,1,18.866071701049805
2154827228,0,0,0,0,1,17.86382484436035
2155228849,0,0,0,0,1,15.326892852783203
2155630430,0,0,0,0,1,18.152372360229492
2156032050,0,0,0,0,1,19.70111846923828
2156433664,0,0,0,0,1,21.09760093688965
2156835279,0,0,0,0,1,17.681575775146484
2157236897,0,0,0,0,1,17.210731506347656
2157638493,0,0,0,0,1,21.719818115234375
2158040095,0,0,0,0,1,15.661176681518555
2158441711,0,0,0,0,1,16.496784210205078
2158843313,0,0,0,0,1,19.928712844848633
2159244946,0,0,0,0,1,19.50375747680664
2159646550,0,0,0,0,1,15.79792308807373
2160048152,0,0,0,0,1,19.306386947631836
2160449760,0,0,0,0,1,14.871010780334473
2160851340,0,0,0,0,1,16.238521575927734
2161252904,0,0,0,0,1,20.566377639770508
2161654471,0,0,0,0,1,20.247615814208984
2162056065,0,0,0,0,1,18.19792938232422
2162457669,0,0,0,0,1,16.329673767089844
2162859286,0,0,0,0,1,20.91547393798828
2163260853,0,0,0,0,1,16.937318801879883
2163662468,0,0,0,0,1,17.81826400756836
2164064040,0,0,0,0,1,21.628767013549805
2164465652,0,0,0,0,1,17.742326736450195
2164867261,0,0,0,0,1,18.304231643676758
2165268863,0,0,0,0,1,16.83098602294922
2165670465,0,0,0,0,1,17.316938400268555
2166072101,0,0,0,0,1,19.807388305664062
2166473699,0,0,0,0,1,21.09760093688965
2166875279,0,0,0,0,1,15.965051651000977
2167276847,0,0,0,0,1,19.77702522277832
2167678462,0,0,0,0,1,20.33869171142578
2168080074,0,0,0,0,1,19.518939971923828
2168481645,0,0,0,0,1,19.048274993896484
2168883225,0,0,0,0,1,19.974374771118164
2169284789,0,0,0,0,1,17.985321044921875
2169686408,0,0,0,0,1,18.19792938232422
2170087978,0,0,0,0,1,22.220571517944336
2170489591,0,0,0,0,1,17.985321044921875
2170891205,0,0,0,0,1,20.09581756591797
2171292817,0,0,0,0,1,19.473392486572266
2171694432,0,0,0,0,1,17.985321044921875
2172096044,0,0,0,0,1,14.749317169189453
2172497600,0,0,0,0,1,19.276020050048828
2172899229,0,0,0,0,1,20.460126876831055
2173300838,0,0,0,0,1,20.718162536621094
2173702453,0,0,0,0,1,20.035097122192383
2174104046,0,0,0,0,1,17.742326736450195
2174505613,0,0,0,0,1,18.66867446899414
2174907217,0,0,0,0,1,16.405635833740234
2175308778,0,0,0,0,1,20.09581756591797
2175710399,0,0,0,0,1,16.52716827392578
2176112003,0,0,0,0,1,22.175050735473633
2176513625,0,0,0,0,1,16.344867706298828
2176915228,0,0,0,0,1,18.911623001098633
2177316787,0,0,0,0,1,18.167556762695312
2177718400,0,0,0,0,1,21.917091369628906
2178119976,0,0,0,0,1,19.48857307434082
2178521536,0,0,0,0,1,19.625211715698242
2178923158,0,0,0,0,1,16.648696899414062
2179324716,0,0,0,0,1,18.48645782470703
2179726342,0,0,0,0,1,21.158191680908203
2180127945,0,0,0,0,1,21.992961883544922
2180529512,0,0,0,0,1,17.271488189697266
2180931105,0,0,0,0,1,17.058837890625
2181332661,0,0,0,0,1,19.944011688232422
2181734288,0,0,0,0,1,17.514507293701172
2182135881,0,0,0,0,1,21.173486709594727
2182537493,0,0,0,0,1,15.448452949523926
2182939102,0,0,0,0,1,18.774965286254883
2183340733,0,0,0,0,1,16.78541374206543
2183742347,0,0,0,0,1,17.803075790405273
2184143915,0,0,0,0,1,20.23243522644043
2184545472,0,0,0,0,1,21.203838348388672
2184947098,0,0,0,0,1,21.32524871826172
2185348692,0,0,0,0,1,16.542360305786133
2185750263,0,0,0,0,1,17.013269424438477
2186151864,0,0,0,0,1,19.685937881469727
2186553487,0,0,0,0,1,16.618316650390625
2186955095,0,0,0,0,1,17.25629997253418
2187356701,0,0,0,0,1,19.685937881469727
2187758270,0,0,0,0,1,18.94198989868164
2188159857,0,0,0,0,1,17.56007194519043
2188561417,0,0,0,0,1,18.5623836517334
2188963041,0,0,0,0,1,15.858696937561035
2189364620,0,0,0,0,1,18.000507354736328
2189766180,0,0,0,0,1,16.937318801879883
2190167803,0,0,0,0,1,19.9288330078125
2190569376,0,0,0,0,1,18.65349006652832
2190970991,0,0,0,0,1,19.382299423217773
2191372590,0,0,0,0,1,19.640392303466797
2192175818,0,0,0,0,1,18.432687759399414
2192577423,0,0,0,0,1,19.552101135253906
2192979024,0,0,0,0,1,15.041359901428223
2193380629,0,0,0,0,1,21.278499603271484
2193782225,0,0,0,0,1,17.825088500976562
2194183817,0,0,0,0,1,17.825088500976562
2194585428,0,0,0,0,1,19.456172943115234
2194987044,0,0,0,0,1,20.111648559570312
2195388648,0,0,0,0,1,23.100149154663086
2195790212,0,0,0,0,1,20.095664978027344
2196191794,0,0,0,0,1,18.32086753845215
2196593375,0,0,0,0,1,18.992488861083984
2196994964,0,0,0,0,1,18.048995971679688
2197396557,0,0,0,0,1,21.1666202545166
2197798123,0,0,0,0,1,20.015731811523438
2198199741,0,0,0,0,1,22.12548828125
2198601346,0,0,0,0,1,18.992488861083984
2199002911,0,0,0,0,1,19.232328414916992
2199404503,0,0,0,0,1,16.433429718017578
2199806112,0,0,0,0,1,21.406356811523438
2200207737,0,0,0,0,1,19.903825759887695
2200609368,0,0,0,0,1,19.104415893554688
2201010980,0,0,0,0,1,17.313262939453125
2201412585,0,0,0,0,1,19.69598960876465
2201814200,0,0,0,0,1,16.385433197021484
2202215768,0,0,0,0,1,20.46333122253418
2202617375,0,0,0,0,1,18.272891998291016
2203018990,0,0,0,0,1,18.06498908996582
2203420603,0,0,0,0,1,18.768625259399414
2203822231,0,0,0,0,1,20.015731811523438
2204223840,0,0,0,0,1,23.499544143676758
2204625465,0,0,0,0,1,18.976499557495117
2205027075,0,0,0,0,1,17.53719139099121
2205428647,0,0,0,0,1,20.383403778076172
2205830226,0,0,0,0,1,20.03171730041504
2206231786,0,0,0,0,1,19.711978912353516
2206633394,0,0,0,0,1,22.732675552368164
2207035002,0,0,0,0,1,18.768625259399414
2207436622,0,0,0,0,1,21.42233657836914
2207838236,0,0,0,0,1,20.3514347076416
2208239807,0,0,0,0,1,19.77592658996582
2208641407,0,0,0,0,1,20.735069274902344
2209042986,0,0,0,0,1,18.800607681274414
2209444595,0,0,0,0,1,21.710002899169922
2209846205,0,0,0,0,1,24.09058952331543
2210247813,0,0,0,0,1,18.36884307861328
2210649454,0,0,0,0,1,22.20526123046875
2211051035,0,0,0,0,1,17.409109115600586
2211452605,0,0,0,0,1,16.977218627929688
2211854218,0,0,0,0,1,17.121313095092773
2212255822,0,0,0,0,1,19.75994110107422
2212657418,0,0,0,0,1,24.87322235107422
2213059032,0,0,0,0,1,21.11867332458496
2213460643,0,0,0,0,1,20.015731811523438
2213862244,0,0,0,0,1,19.60006332397461
2214263867,0,0,0,0,1,20.862939834594727
2214665427,0,0,0,0,1,21.03875732421875
2215067029,0,0,0,0,1,17.489208221435547
2215468592,0,0,0,0,1,18.36884307861328
2215870211,0,0,0,0,1,18.32086753845215
2216271790,0,0,0,0,1,19.16837501525879
2216673349,0,0,0,0,1,17.905057907104492
2217074959,0,0,0,0,1,24.138507843017578
2217476591,0,0,0,0,1,18.64069938659668
2217878213,0,0,0,0,1,19.616052627563477
2218279788,0,0,0,0,1,18.20892333984375
2218681391,0,0,0,0,1,15.713444709777832
2219082995,0,0,0,0,1,20.3194637298584
2219484588,0,0,0,0,1,21.150638580322266
2219886205,0,0,0,0,1,20.111648559570312
2220287804,0,0,0,0,1,17.409231185913086
2220689416,0,0,0,0,1,17.665145874023438
2221091019,0,0,0,0,1,18.784616470336914
2221492618,0,0,0,0,1,17.793100357055664
2221894202,0,0,0,0,1,15.329407691955566
2222295782,0,0,0,0,1,17.121313095092773
2222697397,0,0,0,0,1,18.54475212097168
2223099016,0,0,0,0,1,17.889060974121094
2223500630,0,0,0,0,1,20.047576904296875
2223902197,0,0,0,0,1,16.16144561767578
2224303830,0,0,0,0,1,18.65669059753418
2224705393,0,0,0,0,1,21.374391555786133
2225107013,0,0,0,0,1,20.878923416137695
2225508615,0,0,0,0,1,20.47931671142578
2225910174,0,0,0,0,1,19.711978912353516
2226311775,0,0,0,0,1,19.16837501525879
2226713389,0,0,0,0,1,16.00145149230957
2227115010,0,0,0,0,1,18.64069938659668
2227516589,0,0,0,0,1,19.791913986206055
2227918229,0,0,0,0,1,20.47931671142578
2228319830,0,0,0,0,1,19.919811248779297
2228721398,0,0,0,0,1,20.910890579223633
2229123007,0,0,0,0,1,21.694021224975586
2229524605,0,0,0,0,1,19.31227684020996
2229926222,0,0,0,0,1,22.173303604125977
2230327820,0,0,0,0,1,22.50898551940918
2230729400,0,0,0,0,1,16.849369049072266
2231532660,0,0,0,0,1,19.457157135009766
2231934229,0,0,0,0,1,19.849483489990234
2232335817,0,0,0,0,1,22.741918563842773
2232737397,0,0,0,0,1,19.44080924987793
2233138963,0,0,0,0,1,19.931215286254883
2233540579,0,0,0,0,1,18.525253295898438
2233942193,0,0,0,0,1,18.198226928710938
2234343814,0,0,0,0,1,20.25812339782715
2234745444,0,0,0,0,1,18.80320930480957
2235147040,0,0,0,0,1,19.506200790405273
2235548627,0,0,0,0,1,20.928218841552734
2235950233,0,0,0,0,1,22.137426376342773
2236351838,0,0,0,0,1,23.11764907836914
2236753443,0,0,0,0,1,19.489852905273438
2237155060,0,0,0,0,1,21.091644287109375
2237556676,0,0,0,0,1,19.358943939208984
2237958307,0,0,0,0,1,21.27140235900879
2238359917,0,0,0,0,1,18.81955909729004
2238761490,0,0,0,0,1,18.868606567382812
2239163101,0,0,0,0,1,21.581880569458008
2239564724,0,0,0,0,1,20.944561004638672
2239966303,0,0,0,0,1,20.225433349609375
2240367912,0,0,0,0,1,21.974037170410156
2240769537,0,0,0,0,1,20.519636154174805
2241171117,0,0,0,0,1,24.195667266845703
2241572698,0,0,0,0,1,21.336769104003906
2241974300,0,0,0,0,1,22.023054122924805
2242375862,0,0,0,0,1,24.016016006469727
2242777433,0,0,0,0,1,19.947559356689453
2243179000,0,0,0,0,1,20.7811336517334
2243580618,0,0,0,0,1,20.45425796508789
2243982195,0,0,0,0,1,19.0157527923584
2244383796,0,0,0,0,1,20.27446746826172
2244785393,0,0,0,0,1,20.568666458129883
2245187017,0,0,0,0,1,20.372535705566406
2245588625,0,0,0,0,1,18.29633903503418
2245990222,0,0,0,0,1,18.083765029907227
2246391832,0,0,0,0,1,20.27446746826172
2246793436,0,0,0,0,1,20.911874771118164
2247195036,0,0,0,0,1,20.43791389465332
2247596642,0,0,0,0,1,19.473506927490234
2247998239,0,0,0,0,1,18.80320930480957
2248399829,0,0,0,0,1,22.317148208618164
2248801423,0,0,0,0,1,19.06479835510254
2249203003,0,0,0,0,1,21.51651954650879
2249604608,0,0,0,0,1,18.279987335205078
2250006215,0,0,0,0,1,19.489852905273438
2250407788,0,0,0,0,1,22.529537200927734
2250809419,0,0,0,0,1,15.924774169921875
2251211030,0,0,0,0,1,24.113882064819336
2251612598,0,0,0,0,1,18.884828567504883
2252014233,0,0,0,0,1,19.52254867553711
2252415850,0,0,0,0,1,23.084976196289062
2252817454,0,0,0,0,1,19.097496032714844
2253219058,0,0,0,0,1,20.71575927734375
2253620668,0,0,0,0,1,21.712604522705078
2254022281,0,0,0,0,1,22.4315128326416
2254423861,0,0,0,0,1,19.898521423339844
2254825429,0,0,0,0,1,23.64035415649414
2255227059,0,0,0,0,1,21.908679962158203
2255628663,0,0,0,0,1,21.04261589050293
2256030279,0,0,0,0,1,19.52254867553711
2256431876,0,0,0,0,1,22.725582122802734
2256833487,0,0,0,0,1,21.434816360473633
2257235092,0,0,0,0,1,21.4346866607666
2257636704,0,0,0,0,1,21.94135856628418
2258038315,0,0,0,0,1,22.888944625854492
2258439906,0,0,0,0,1,20.928218841552734
