timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,temperature (degC)
545436926,0,0,0,0,0,15.1875
545490455,0,0,0,0,0,15.15625
545543108,0,0,0,0,0,15.1875
545597140,0,0,0,0,0,15.15625
545650685,0,0,0,0,0,15.1875
545704431,0,0,0,0,0,15.1875
545757968,0,0,0,0,0,15.21875
545812712,0,0,0,0,0,15.1875
545865321,0,0,0,0,0,15.1875
545919022,0,0,0,0,0,15.15625
545972727,0,0,0,0,0,15.1875
546025905,0,0,0,0,0,15.15625
546079583,0,0,0,0,0,15.1875
546133811,0,0,0,0,0,15.15625
546188036,0,0,0,0,0,15.15625
546240756,0,0,0,0,0,15.15625
546294290,0,0,0,0,0,15.1875
546349423,0,0,0,0,0,15.1875
546402105,0,0,0,0,0,15.15625
546455885,0,0,0,0,0,15.1875
546509561,0,0,0,0,0,15.15625
546562235,0,0,0,0,0,15.1875
546615865,0,0,0,0,0,15.1875
546670624,0,0,0,0,0,15.1875
546723269,0,0,0,0,0,15.1875
546777009,0,0,0,0,0,15.1875
546830586,0,0,0,0,0,15.15625
546883083,0,0,0,0,0,15.1875
546936778,0,0,0,0,0,15.1875
546990378,0,0,0,0,0,15.21875
547042877,0,0,0,0,0,15.1875
547096558,0,0,0,0,0,15.15625
547150238,0,0,0,0,0,15.1875
547202899,0,0,0,0,0,15.1875
547256564,0,0,0,0,0,15.1875
547310273,0,0,0,0,0,15.1875
547363433,0,0,0,0,0,15.1875
547417154,0,0,0,0,0,15.1875
547470836,0,0,0,0,0,15.1875
547523518,0,0,0,0,0,15.1875
547578598,0,0,0,0,0,15.1875
547632113,0,0,0,0,0,15.21875
547684779,0,0,0,0,0,15.1875
547738958,0,0,0,0,0,15.1875
547793675,0,0,0,0,0,15.1875
547847787,0,0,0,0,0,15.1875
547900505,0,0,0,0,0,15.1875
547954154,0,0,0,0,0,15.15625
548007723,0,0,0,0,0,15.1875
548060347,0,0,0,0,0,15.1875
548113869,0,0,0,0,0,15.1875
548169157,0,0,0,0,0,15.15625
548222300,0,0,0,0,0,15.15625
548276033,0,0,0,0,0,15.1875
548329741,0,0,0,0,0,15.1875
548382418,0,0,0,0,0,15.1875
548436072,0,0,0,0,0,15.15625
548490113,0,0,0,0,0,15.1875
548542769,0,0,0,0,0,15.1875
548596295,0,0,0,0,0,15.1875
548650345,0,0,0,0,0,15.1875
548703002,0,0,0,0,0,15.1875
548758089,0,0,0,0,0,15.21875
548811619,0,0,0,0,0,15.1875
548864294,0,0,0,0,0,15.1875
548918478,0,0,0,0,0,15.1875
548971997,0,0,0,0,0,15.1875
549024676,0,0,0,0,0,15.15625
549078270,0,0,0,0,0,15.1875
549131989,0,0,0,0,0,15.1875
549184644,0,0,0,0,0,15.1875
549238376,0,0,0,0,0,15.1875
549292941,0,0,0,0,0,15.1875
549345453,0,0,0,0,0,15.1875
549399128,0,0,0,0,0,15.1875
549452745,0,0,0,0,0,15.1875
549507746,0,0,0,0,0,15.1875
549559914,0,0,0,0,0,15.1875
549614454,0,0,0,0,0,15.21875
549668992,0,0,0,0,0,15.21875
549721485,0,0,0,0,0,15.1875
549775693,0,0,0,0,0,15.21875
549829346,0,0,0,0,0,15.1875
549882074,0,0,0,0,0,15.1875
549935694,0,0,0,0,0,15.1875
549989230,0,0,0,0,0,15.1875
550041961,0,0,0,0,0,15.15625
550096520,0,0,0,0,0,15.1875
550150248,0,0,0,0,0,15.1875
550202802,0,0,0,0,0,15.1875
550256539,0,0,0,0,0,15.1875
550310248,0,0,0,0,0,15.1875
550362935,0,0,0,0,0,15.1875
550416554,0,0,0,0,0,15.1875
550471299,0,0,0,0,0,15.1875
550524483,0,0,0,0,0,15.1875
550578208,0,0,0,0,0,15.1875
550631785,0,0,0,0,0,15.21875
550685000,0,0,0,0,0,15.21875
550738708,0,0,0,0,0,15.1875
550792234,0,0,0,0,0,15.21875
550845950,0,0,0,0,0,15.21875
550899463,0,0,0,0,0,15.1875
550953691,0,0,0,0,0,15.1875
551007938,0,0,0,0,0,15.1875
551060113,0,0,0,0,0,15.1875
551113749,0,0,0,0,0,15.1875
551168813,0,0,0,0,0,15.1875
551221301,0,0,0,0,0,15.1875
551274978,0,0,0,0,0,15.1875
551328727,0,0,0,0,0,15.1875
551381924,0,0,0,0,0,15.1875
551435618,0,0,0,0,0,15.1875
551489249,0,0,0,0,0,15.1875
551541991,0,0,0,0,0,15.21875
551597119,0,0,0,0,0,15.1875
551650846,0,0,0,0,0,15.1875
551703507,0,0,0,0,0,15.21875
551758746,0,0,0,0,0,15.21875
551812347,0,0,0,0,0,15.21875
551865355,0,0,0,0,0,15.1875
551919037,0,0,0,0,0,15.21875
551972707,0,0,0,0,0,15.21875
552025358,0,0,0,0,0,15.21875
552078918,0,0,0,0,0,15.21875
552132946,0,0,0,0,0,15.1875
552185698,0,0,0,0,0,15.21875
552239211,0,0,0,0,0,15.1875
552292745,0,0,0,0,0,15.1875
552347773,0,0,0,0,0,15.1875
552399916,0,0,0,0,0,15.21875
552455041,0,0,0,0,0,15.1875
552509238,0,0,0,0,0,15.1875
552562380,0,0,0,0,0,15.1875
552615903,0,0,0,0,0,15.21875
552669450,0,0,0,0,0,15.21875
552722156,0,0,0,0,0,15.21875
552775703,0,0,0,0,0,15.21875
552829223,0,0,0,0,0,15.21875
552881918,0,0,0,0,0,15.21875
552935447,0,0,0,0,0,15.1875
552989175,0,0,0,0,0,15.21875
553042732,0,0,0,0,0,15.1875
553096298,0,0,0,0,0,15.1875
553150518,0,0,0,0,0,15.21875
553203188,0,0,0,0,0,15.21875
553256915,0,0,0,0,0,15.1875
553310981,0,0,0,0,0,15.1875
553363691,0,0,0,0,0,15.1875
553417391,0,0,0,0,0,15.21875
553471936,0,0,0,0,0,15.1875
553524427,0,0,0,0,0,15.1875
553578107,0,0,0,0,0,15.1875
553631622,0,0,0,0,0,15.21875
553684291,0,0,0,0,0,15.21875
553738444,0,0,0,0,0,15.25
553792682,0,0,0,0,0,15.21875
553845230,0,0,0,0,0,15.21875
553898754,0,0,0,0,0,15.21875
553952284,0,0,0,0,0,15.21875
554005049,0,0,0,0,0,15.1875
554059075,0,0,0,0,0,15.1875
554113324,0,0,0,0,0,15.21875
554167839,0,0,0,0,0,15.21875
554220336,0,0,0,0,0,15.21875
554273875,0,0,0,0,0,15.1875
554327781,0,0,0,0,0,15.21875
554380459,0,0,0,0,0,15.1875
554435537,0,0,0,0,0,15.21875
554489605,0,0,0,0,0,15.1875
554542246,0,0,0,0,0,15.21875
554595874,0,0,0,0,0,15.21875
554649922,0,0,0,0,0,15.21875
554702691,0,0,0,0,0,15.21875
554756222,0,0,0,0,0,15.25
554809746,0,0,0,0,0,15.25
554862913,0,0,0,0,0,15.21875
554916443,0,0,0,0,0,15.1875
554970709,0,0,0,0,0,15.21875
555023375,0,0,0,0,0,15.1875
555077108,0,0,0,0,0,15.21875
555130750,0,0,0,0,0,15.21875
555183426,0,0,0,0,0,15.1875
555237110,0,0,0,0,0,15.21875
555290822,0,0,0,0,0,15.21875
555343978,0,0,0,0,0,15.21875
555397496,0,0,0,0,0,15.21875
555451212,0,0,0,0,0,15.21875
555504751,0,0,0,0,0,15.21875
555558445,0,0,0,0,0,15.21875
555612660,0,0,0,0,0,15.21875
555665314,0,0,0,0,0,15.25
555719420,0,0,0,0,0,15.21875
555773452,0,0,0,0,0,15.21875
555826106,0,0,0,0,0,15.21875
555880686,0,0,0,0,0,15.21875
555934236,0,0,0,0,0,15.21875
555988300,0,0,0,0,0,15.21875
556040982,0,0,0,0,0,15.21875
556095536,0,0,0,0,0,15.1875
556149226,0,0,0,0,0,15.21875
556201932,0,0,0,0,0,15.21875
556255617,0,0,0,0,0,15.21875
556309242,0,0,0,0,0,15.21875
556361965,0,0,0,0,0,15.21875
556417075,0,0,0,0,0,15.21875
556471138,0,0,0,0,0,15.21875
556523821,0,0,0,0,0,15.21875
556577354,0,0,0,0,0,15.21875
556631601,0,0,0,0,0,15.25
556684137,0,0,0,0,0,15.25
556737703,0,0,0,0,0,15.21875
556791254,0,0,0,0,0,15.25
556844984,0,0,0,0,0,15.25
556898525,0,0,0,0,0,15.25
556952222,0,0,0,0,0,15.21875
557005250,0,0,0,0,0,15.21875
557058808,0,0,0,0,0,15.25
557112558,0,0,0,0,0,15.21875
557165078,0,0,0,0,0,15.21875
557219633,0,0,0,0,0,15.21875
557273857,0,0,0,0,0,15.21875
557327767,0,0,0,0,0,15.21875
557380402,0,0,0,0,0,15.21875
557434092,0,0,0,0,0,15.21875
557487768,0,0,0,0,0,15.21875
557540462,0,0,0,0,0,15.21875
557595622,0,0,0,0,0,15.25
557649350,0,0,0,0,0,15.21875
557702952,0,0,0,0,0,15.21875
557756478,0,0,0,0,0,15.21875
557810532,0,0,0,0,0,15.25
557863167,0,0,0,0,0,15.21875
557916695,0,0,0,0,0,15.21875
557970242,0,0,0,0,0,15.25
558022906,0,0,0,0,0,15.21875
558076421,0,0,0,0,0,15.21875
558130458,0,0,0,0,0,15.21875
558183195,0,0,0,0,0,15.21875
558236724,0,0,0,0,0,15.25
558290261,0,0,0,0,0,15.21875
558343465,0,0,0,0,0,15.21875
558397549,0,0,0,0,0,15.21875
558451074,0,0,0,0,0,15.21875
558503802,0,0,0,0,0,15.21875
558557362,0,0,0,0,0,15.25
558610881,0,0,0,0,0,15.21875
558663409,0,0,0,0,0,15.25
558716927,0,0,0,0,0,15.25
558772165,0,0,0,0,0,15.25
558824677,0,0,0,0,0,15.25
558878399,0,0,0,0,0,15.21875
558932991,0,0,0,0,0,15.21875
558985722,0,0,0,0,0,15.25
559039249,0,0,0,0,0,15.21875
559092789,0,0,0,0,0,15.25
559145461,0,0,0,0,0,15.25
559199015,0,0,0,0,0,15.21875
559252559,0,0,0,0,0,15.21875
559305059,0,0,0,0,0,15.21875
559358719,0,0,0,0,0,15.25
559412348,0,0,0,0,0,15.25
559465073,0,0,0,0,0,15.25
559520230,0,0,0,0,0,15.21875
559573942,0,0,0,0,0,15.21875
559627765,0,0,0,0,0,15.25
559680423,0,0,0,0,0,15.25
559733935,0,0,0,0,0,15.25
559787764,0,0,0,0,0,15.25
559840285,0,0,0,0,0,15.25
559893820,0,0,0,0,0,15.21875
559947824,0,0,0,0,1,505.875
560000518,0,0,0,0,1,15.25
560054058,0,0,0,0,0,15.25
560107945,0,0,0,0,0,15.21875
560160694,0,0,0,0,0,15.25
560214322,0,0,0,0,0,15.25
560269416,0,0,0,0,0,15.21875
560322091,0,0,0,0,0,15.21875
560375676,0,0,0,0,0,15.21875
560429365,0,0,0,0,0,15.25
560482461,0,0,0,0,0,15.21875
560537191,0,0,0,0,0,15.21875
560590852,0,0,0,0,0,15.25
560643548,0,0,0,0,0,15.25
560698270,0,0,0,0,0,15.25
560751784,0,0,0,0,0,15.25
560804950,0,0,0,0,0,15.25
560858502,0,0,0,0,0,15.25
560912053,0,0,0,0,0,15.25
560964712,0,0,0,0,0,15.25
561018322,0,0,0,0,0,15.21875
561072114,0,0,0,0,0,15.21875
561124623,0,0,0,0,0,15.25
561178166,0,0,0,0,0,15.25
561231858,0,0,0,0,0,15.21875
561284497,0,0,0,0,0,15.25
561338700,0,0,0,0,0,15.25
561392362,0,0,0,0,0,15.21875
561445073,0,0,0,0,0,15.25
561500204,0,0,0,0,0,15.21875
561553944,0,0,0,0,0,15.25
561607768,0,0,0,0,0,15.25
561660374,0,0,0,0,0,15.28125
561713917,0,0,0,0,0,15.25
561768379,0,0,0,0,0,15.28125
561821087,0,0,0,0,0,15.28125
561874766,0,0,0,0,0,15.28125
561928832,0,0,0,0,0,15.25
561981528,0,0,0,0,0,15.25
562035579,0,0,0,0,0,15.25
562090290,0,0,0,0,0,15.21875
562142908,0,0,0,0,0,15.25
562196615,0,0,0,0,0,15.21875
562250272,0,0,0,0,0,15.25
562302783,0,0,0,0,0,15.21875
562356533,0,0,0,0,0,15.25
562410166,0,0,0,0,0,15.25
562463385,0,0,0,0,0,15.25
562516934,0,0,0,0,0,15.21875
562571181,0,0,0,0,0,15.25
562623704,0,0,0,0,0,15.25
562677228,0,0,0,0,0,15.28125
562730771,0,0,0,0,0,15.28125
562783968,0,0,0,0,0,15.25
562837536,0,0,0,0,0,15.25
562892276,0,0,0,0,0,15.25
562944787,0,0,0,0,0,15.25
562998383,0,0,0,0,0,15.25
563053109,0,0,0,0,0,15.25
563105776,0,0,0,0,0,15.21875
563159501,0,0,0,0,0,15.25
563213111,0,0,0,0,0,15.25
563265825,0,0,0,0,0,15.25
563319876,0,0,0,0,0,15.25
563373424,0,0,0,0,0,15.25
563426106,0,0,0,0,0,15.25
563479775,0,0,0,0,0,15.25
563533470,0,0,0,0,0,15.25
563587749,0,0,0,0,0,15.28125
563640450,0,0,0,0,0,15.25
563694998,0,0,0,0,0,15.28125
563748556,0,0,0,0,0,15.28125
563801285,0,0,0,0,0,15.28125
563854807,0,0,0,0,0,15.28125
563909875,0,0,0,0,0,15.25
563962561,0,0,0,0,0,15.25
564016105,0,0,0,0,0,15.25
564070332,0,0,0,0,0,15.25
564123450,0,0,0,0,0,15.28125
564177167,0,0,0,0,0,15.28125
564230848,0,0,0,0,0,15.28125
564283526,0,0,0,0,0,15.25
564338746,0,0,0,0,0,15.25
564392271,0,0,0,0,0,15.25
564445969,0,0,0,0,0,15.21875
564499528,0,0,0,0,0,15.25
564553261,0,0,0,0,0,15.25
564605857,0,0,0,0,0,15.25
564659579,0,0,0,0,0,15.28125
564713215,0,0,0,0,0,15.28125
564765911,0,0,0,0,0,15.28125
564819600,0,0,0,0,0,15.28125
564873842,0,0,0,0,0,15.25
564927826,0,0,0,0,0,15.28125
564980365,0,0,0,0,0,15.25
565034098,0,0,0,0,0,15.25
565087840,0,0,0,0,0,15.25
565140502,0,0,0,0,0,15.25
565194097,0,0,0,0,0,15.25
565247982,0,0,0,0,0,15.25
565300470,0,0,0,0,0,15.25
565354707,0,0,0,0,0,15.28125
565408387,0,0,0,0,0,15.25
565461063,0,0,0,0,0,15.28125
565514702,0,0,0,0,0,15.25
565568541,0,0,0,0,0,15.25
565621077,0,0,0,0,0,15.28125
565674781,0,0,0,0,0,15.28125
565729421,0,0,0,0,0,15.28125
565781939,0,0,0,0,0,15.28125
565836131,0,0,0,0,0,15.28125
565889788,0,0,0,0,0,15.25
565942436,0,0,0,0,0,15.25
565996113,0,0,0,0,0,15.25
566049804,0,0,0,0,0,15.28125
566102333,0,0,0,0,0,15.25
566155847,0,0,0,0,0,15.28125
566209876,0,0,0,0,0,15.28125
566262573,0,0,0,0,0,15.25
566316171,0,0,0,0,0,15.25
566369692,0,0,0,0,0,15.25
566423407,0,0,0,0,0,15.25
566476957,0,0,0,0,0,15.28125
566530713,0,0,0,0,0,15.25
566584252,0,0,0,0,0,15.28125
566637775,0,0,0,0,0,15.28125
566691309,0,0,0,0,0,15.28125
566744509,0,0,0,0,0,15.28125
566798577,0,0,0,0,0,15.3125
566853326,0,0,0,0,0,15.28125
566905953,0,0,0,0,0,15.28125
566959645,0,0,0,0,0,15.28125
567013355,0,0,0,0,0,15.25
567066021,0,0,0,0,0,15.28125
567119712,0,0,0,0,0,15.28125
567173239,0,0,0,0,0,15.25
567228495,0,0,0,0,0,15.28125
567281028,0,0,0,0,0,15.28125
567334542,0,0,0,0,0,15.28125
567388524,0,0,0,0,0,15.28125
567441233,0,0,0,0,0,15.28125
567494753,0,0,0,0,0,15.28125
567548825,0,0,0,0,0,15.25
567601533,0,0,0,0,0,15.28125
567655575,0,0,0,0,0,15.28125
567709792,0,0,0,0,0,15.28125
567762823,0,0,0,0,0,15.28125
567816348,0,0,0,0,0,15.28125
567871577,0,0,0,0,0,15.25
567924108,0,0,0,0,0,15.25
567977639,0,0,0,0,0,15.25
568031368,0,0,0,0,0,15.28125
568084413,0,0,0,0,0,15.28125
568137965,0,0,0,0,0,15.25
568191642,0,0,0,0,0,15.28125
568244152,0,0,0,0,0,15.28125
568297670,0,0,0,0,0,15.25
568351206,0,0,0,0,0,15.28125
568404884,0,0,0,0,0,15.25
568458533,0,0,0,0,0,15.25
568512789,0,0,0,0,0,15.28125
568565410,0,0,0,0,0,15.28125
568619116,0,0,0,0,0,15.3125
568672748,0,0,0,0,0,15.3125
568727779,0,0,0,0,0,15.3125
568779925,0,0,0,0,0,15.28125
568834602,0,0,0,0,0,15.28125
568888559,0,0,0,0,0,15.25
568941241,0,0,0,0,0,15.25
568994834,0,0,0,0,0,15.28125
569048411,0,0,0,0,0,15.28125
569101106,0,0,0,0,0,15.28125
569154668,0,0,0,0,0,15.28125
569208305,0,0,0,0,0,15.28125
569261430,0,0,0,0,0,15.28125
569315472,0,0,0,0,0,15.25
569369150,0,0,0,0,0,15.28125
569422718,0,0,0,0,0,15.28125
569476304,0,0,0,0,0,15.25
569531089,0,0,0,0,0,15.28125
569583594,0,0,0,0,0,15.28125
569637314,0,0,0,0,0,15.3125
569690876,0,0,0,0,0,15.28125
569743930,0,0,0,0,0,15.28125
569797656,0,0,0,0,0,15.3125
569851291,0,0,0,0,0,15.28125
569904494,0,0,0,0,0,15.28125
569958613,0,0,0,0,0,15.25
570012140,0,0,0,0,0,15.28125
570064848,0,0,0,0,0,15.3125
570118361,0,0,0,0,0,15.28125
570173129,0,0,0,0,0,15.28125
570225779,0,0,0,0,0,15.28125
570279519,0,0,0,0,0,15.28125
570333191,0,0,0,0,0,15.28125
570385889,0,0,0,0,0,15.25
570439422,0,0,0,0,0,15.28125
570492963,0,0,0,0,0,15.3125
570545703,0,0,0,0,0,15.28125
570599269,0,0,0,0,0,15.28125
570652785,0,0,0,0,0,15.3125
570705958,0,0,0,0,0,15.3125
570759622,0,0,0,0,0,15.28125
570813868,0,0,0,0,0,15.3125
570867775,0,0,0,0,0,15.28125
570920876,0,0,0,0,0,15.28125
570974425,0,0,0,0,0,15.28125
571028348,0,0,0,0,0,15.28125
571081023,0,0,0,0,0,15.28125
571134631,0,0,0,0,0,15.28125
571188571,0,0,0,0,0,15.3125
571241254,0,0,0,0,0,15.28125
571294932,0,0,0,0,0,15.28125
571348631,0,0,0,0,0,15.28125
571402322,0,0,0,0,0,15.28125
571455868,0,0,0,0,0,15.28125
571510593,0,0,0,0,0,15.28125
571563085,0,0,0,0,0,15.28125
571616791,0,0,0,0,0,15.3125
571670312,0,0,0,0,0,15.3125
571722806,0,0,0,0,0,15.28125
571776334,0,0,0,0,0,15.3125
571831569,0,0,0,0,0,15.3125
571884193,0,0,0,0,0,15.3125
571937893,0,0,0,0,0,15.3125
571993038,0,0,0,0,0,15.3125
572046040,0,0,0,0,0,15.3125
572100258,0,0,0,0,0,15.3125
572153793,0,0,0,0,0,15.28125
572208413,0,0,0,0,0,15.28125
572261086,0,0,0,0,0,15.3125
572314612,0,0,0,0,0,15.3125
572368461,0,0,0,0,0,15.28125
572420954,0,0,0,0,0,15.28125
572474702,0,0,0,0,0,15.28125
572528417,0,0,0,0,0,15.28125
572581089,0,0,0,0,0,15.28125
572634713,0,0,0,0,0,15.28125
572688357,0,0,0,0,0,15.3125
572740927,0,0,0,0,0,15.3125
572795042,0,0,0,0,0,15.3125
572849257,0,0,0,0,0,15.28125
572902771,0,0,0,0,0,15.28125
572956291,0,0,0,0,0,15.28125
573009806,0,0,0,0,0,15.28125
573062454,0,0,0,0,0,15.28125
573116125,0,0,0,0,0,15.3125
573169817,0,0,0,0,0,15.28125
573222496,0,0,0,0,0,15.28125
573277751,0,0,0,0,0,15.28125
573331313,0,0,0,0,0,15.3125
573383812,0,0,0,0,0,15.3125
573437548,0,0,0,0,0,15.28125
573491102,0,0,0,0,0,15.28125
573543844,0,0,0,0,0,15.3125
573597504,0,0,0,0,0,15.28125
573651195,0,0,0,0,0,15.3125
573703702,0,0,0,0,0,15.3125
573757220,0,0,0,0,0,15.3125
573810754,0,0,0,0,0,15.3125
573864488,0,0,0,0,0,15.28125
573918010,0,0,0,0,0,15.3125
573971530,0,0,0,0,0,15.3125
574024212,0,0,0,0,0,15.28125
574077760,0,0,0,0,0,15.28125
574131296,0,0,0,0,0,15.28125
574183796,0,0,0,0,0,15.28125
574237457,0,0,0,0,0,15.28125
574291064,0,0,0,0,0,15.3125
574343797,0,0,0,0,0,15.28125
574397343,0,0,0,0,0,15.28125
574451918,0,0,0,0,0,15.3125
574504616,0,0,0,0,0,15.28125
574558249,0,0,0,0,0,15.3125
574611971,0,0,0,0,0,15.3125
574664470,0,0,0,0,0,15.3125
574717998,0,0,0,0,0,15.3125
574772743,0,0,0,0,0,15.3125
574825240,0,0,0,0,0,15.3125
574878783,0,0,0,0,0,15.3125
574932304,0,0,0,0,0,15.3125
574984972,0,0,0,0,0,15.28125
575038514,0,0,0,0,0,15.28125
575092063,0,0,0,0,0,15.3125
575144742,0,0,0,0,0,15.28125
575198923,0,0,0,0,0,15.3125
575252949,0,0,0,0,0,15.3125
575305689,0,0,0,0,0,15.3125
575359228,0,0,0,0,0,15.3125
575412768,0,0,0,0,0,15.28125
575467722,0,0,0,0,0,15.3125
575520395,0,0,0,0,0,15.3125
575573929,0,0,0,0,0,15.3125
575627740,0,0,0,0,0,15.34375
575680259,0,0,0,0,0,15.3125
575734009,0,0,0,0,0,15.3125
575787819,0,0,0,0,0,15.34375
575840470,0,0,0,0,0,15.34375
575895544,0,0,0,0,0,15.3125
575949233,0,0,0,0,0,15.3125
576001935,0,0,0,0,0,15.28125
576055612,0,0,0,0,0,15.28125
576109264,0,0,0,0,0,15.3125
576161980,0,0,0,0,0,15.3125
576217063,0,0,0,0,0,15.3125
576270659,0,0,0,0,0,15.3125
576323372,0,0,0,0,0,15.3125
576376912,0,0,0,0,0,15.3125
576431127,0,0,0,0,0,15.3125
576483638,0,0,0,0,0,15.3125
576537196,0,0,0,0,0,15.3125
576590731,0,0,0,0,0,15.3125
576643398,0,0,0,0,0,15.34375
576697018,0,0,0,0,0,15.3125
576751724,0,0,0,0,0,15.3125
576804733,0,0,0,0,0,15.3125
576858250,0,0,0,0,0,15.34375
576911762,0,0,0,0,0,15.3125
576965453,0,0,0,0,0,15.34375
577019088,0,0,0,0,0,15.3125
577073320,0,0,0,0,0,15.3125
577125845,0,0,0,0,0,15.3125
577179420,0,0,0,0,0,15.3125
577234128,0,0,0,0,0,15.3125
577287792,0,0,0,0,0,15.3125
577340453,0,0,0,0,0,15.3125
577395629,0,0,0,0,0,15.28125
577449347,0,0,0,0,0,15.3125
577502363,0,0,0,0,0,15.3125
577555886,0,0,0,0,0,15.3125
577610941,0,0,0,0,0,15.3125
577663595,0,0,0,0,0,15.34375
577717731,0,0,0,0,0,15.34375
577771248,0,0,0,0,0,15.3125
577824982,0,0,0,0,0,15.34375
577878524,0,0,0,0,0,15.28125
577932760,0,0,0,0,0,15.3125
577985261,0,0,0,0,0,15.3125
578038815,0,0,0,0,0,15.3125
578092547,0,0,0,0,0,15.3125
578145242,0,0,0,0,0,15.3125
578198955,0,0,0,0,0,15.3125
578253018,0,0,0,0,0,15.3125
578305529,0,0,0,0,0,15.3125
578359741,0,0,0,0,0,15.3125
578413358,0,0,0,0,0,15.3125
578467759,0,0,0,0,0,15.3125
578520262,0,0,0,0,0,15.3125
578573987,0,0,0,0,0,15.3125
578627740,0,0,0,0,0,15.34375
578680362,0,0,0,0,0,15.3125
578733882,0,0,0,0,0,15.3125
578788661,0,0,0,0,0,15.34375
578841829,0,0,0,0,0,15.34375
578895345,0,0,0,0,0,15.3125
578950596,0,0,0,0,0,15.3125
579003173,0,0,0,0,0,15.3125
579056866,0,0,0,0,0,15.3125
579111473,0,0,0,0,0,15.3125
579164169,0,0,0,0,0,15.3125
579217807,0,0,0,0,0,15.3125
579271355,0,0,0,0,0,15.3125
579324038,0,0,0,0,0,15.3125
579379093,0,0,0,0,0,15.3125
579432648,0,0,0,0,0,15.34375
579485317,0,0,0,0,0,15.34375
579538853,0,0,0,0,0,15.3125
579593103,0,0,0,0,0,15.3125
579645834,0,0,0,0,0,15.3125
579699618,0,0,0,0,0,15.34375
579753174,0,0,0,0,0,15.34375
579805688,0,0,0,0,0,15.34375
579859420,0,0,0,0,0,15.34375
579914706,0,0,0,0,0,15.34375
579968340,0,0,0,0,0,15.3125
580021050,0,0,0,0,0,15.3125
580074757,0,0,0,0,0,15.34375
580128813,0,0,0,0,0,15.34375
580181300,0,0,0,0,0,15.34375
580234960,0,0,0,0,0,15.3125
580289698,0,0,0,0,0,15.3125
580342759,0,0,0,0,0,15.34375
580396312,0,0,0,0,0,15.3125
580450861,0,0,0,0,0,15.3125
580503548,0,0,0,0,0,15.3125
580558086,0,0,0,0,0,15.3125
580611606,0,0,0,0,0,15.34375
580664273,0,0,0,0,0,15.34375
580717894,0,0,0,0,0,15.3125
580772146,0,0,0,0,0,15.34375
580824646,0,0,0,0,0,15.3125
580878194,0,0,0,0,0,15.34375
580931749,0,0,0,0,0,15.34375
580984495,0,0,0,0,0,15.34375
581038526,0,0,0,0,0,15.3125
581092227,0,0,0,0,0,15.34375
581145388,0,0,0,0,0,15.3125
581199076,0,0,0,0,0,15.34375
581252754,0,0,0,0,0,15.3125
581307760,0,0,0,0,0,15.3125
581360417,0,0,0,0,0,15.3125
581415040,0,0,0,0,0,15.34375
581469264,0,0,0,0,0,15.3125
581522302,0,0,0,0,0,15.3125
581575825,0,0,0,0,0,15.34375
581630900,0,0,0,0,0,15.34375
581683579,0,0,0,0,0,15.34375
581738166,0,0,0,0,0,15.34375
581791932,0,0,0,0,0,15.34375
581844446,0,0,0,0,0,15.34375
581898198,0,0,0,0,0,15.34375
581951811,0,0,0,0,0,15.34375
582005069,0,0,0,0,0,15.375
582060208,0,0,0,0,0,15.34375
582113954,0,0,0,0,0,15.3125
582167964,0,0,0,0,0,15.34375
582219977,0,0,0,0,0,15.3125
582273715,0,0,0,0,0,15.34375
582327934,0,0,0,0,0,15.34375
582380119,0,0,0,0,0,15.34375
582433798,0,0,0,0,0,15.34375
582489068,0,0,0,0,0,15.3125
582541576,0,0,0,0,0,15.3125
582595098,0,0,0,0,0,15.34375
582648672,0,0,0,0,0,15.34375
582701853,0,0,0,0,0,15.34375
582755390,0,0,0,0,0,15.375
582809586,0,0,0,0,0,15.375
582862203,0,0,0,0,0,15.3125
582915928,0,0,0,0,0,15.34375
582969613,0,0,0,0,0,15.34375
583022285,0,0,0,0,0,15.34375
583075944,0,0,0,0,0,15.34375
583129493,0,0,0,0,0,15.34375
583182171,0,0,0,0,0,15.3125
583235709,0,0,0,0,0,15.3125
583289265,0,0,0,0,0,15.34375
583342011,0,0,0,0,0,15.34375
583396769,0,0,0,0,0,15.34375
583450294,0,0,0,0,0,15.34375
583503340,0,0,0,0,0,15.34375
583557088,0,0,0,0,0,15.34375
583610760,0,0,0,0,0,15.34375
583663418,0,0,0,0,0,15.375
583717126,0,0,0,0,0,15.375
583770855,0,0,0,0,0,15.375
583823865,0,0,0,0,0,15.34375
583877419,0,0,0,0,0,15.34375
583931621,0,0,0,0,0,15.34375
583984226,0,0,0,0,0,15.34375
584037935,0,0,0,0,0,15.34375
584092150,0,0,0,0,0,15.34375
584144831,0,0,0,0,0,15.3125
584198861,0,0,0,0,0,15.34375
584252902,0,0,0,0,0,15.34375
584305619,0,0,0,0,0,15.34375
584360178,0,0,0,0,0,15.34375
584413720,0,0,0,0,0,15.34375
584467762,0,0,0,0,0,15.34375
584519882,0,0,0,0,0,15.34375
584574016,0,0,0,0,0,15.34375
584627846,0,0,0,0,0,15.375
584680338,0,0,0,0,0,15.375
584734075,0,0,0,0,0,15.34375
584787791,0,0,0,0,0,15.34375
584840454,0,0,0,0,0,15.34375
584895601,0,0,0,0,0,15.34375
584949322,0,0,0,0,0,15.34375
585001812,0,0,0,0,0,15.34375
585055355,0,0,0,0,0,15.3125
